Store,Date,Units,Promo,Weekday
STORE16,7/19/2015,0,0,Sunday
STORE16,7/20/2015,0,0,Monday
STORE16,7/21/2015,0,0,Tuesday
STORE16,7/22/2015,0,0,Wednesday
STORE16,7/23/2015,0,0,Thursday
STORE16,7/24/2015,0,0,Friday
STORE16,7/25/2015,0,0,Saturday
STORE16,7/26/2015,0,0,Sunday
STORE16,7/27/2015,0,0,Monday
STORE16,7/28/2015,0,0,Tuesday
STORE16,7/29/2015,0,0,Wednesday
STORE16,7/30/2015,0,0,Thursday
STORE16,7/31/2015,1,0,Friday
STORE17,1/8/2014,6,1,Wednesday
STORE17,1/9/2014,11,1,Thursday
STORE17,1/10/2014,11,1,Friday
STORE17,1/11/2014,12,1,Saturday
STORE17,1/12/2014,0,1,Sunday
STORE17,1/13/2014,1,0,Monday
STORE17,1/14/2014,0,0,Tuesday
STORE17,1/15/2014,0,0,Wednesday
STORE17,1/16/2014,0,0,Thursday
STORE17,1/17/2014,0,0,Friday
STORE17,1/18/2014,2,0,Saturday
STORE17,1/19/2014,0,0,Sunday
STORE17,1/20/2014,0,0,Monday
STORE17,1/21/2014,0,0,Tuesday
STORE17,1/22/2014,0,0,Wednesday
STORE17,1/23/2014,0,0,Thursday
STORE17,1/24/2014,0,0,Friday
STORE17,1/25/2014,0,0,Saturday
STORE17,1/26/2014,0,0,Sunday
STORE17,1/27/2014,0,0,Monday
STORE17,1/28/2014,1,1,Tuesday
STORE17,1/29/2014,4,1,Wednesday
STORE17,1/30/2014,3,1,Thursday
STORE17,1/31/2014,9,1,Friday
STORE17,2/1/2014,15,1,Saturday
STORE17,2/2/2014,0,1,Sunday
STORE17,2/3/2014,0,1,Monday
STORE17,2/4/2014,3,1,Tuesday
STORE17,2/5/2014,0,1,Wednesday
STORE17,2/6/2014,6,1,Thursday
STORE17,2/7/2014,0,1,Friday
STORE17,2/8/2014,6,1,Saturday
STORE17,2/9/2014,0,1,Sunday
STORE17,2/10/2014,0,1,Monday
STORE17,2/11/2014,3,1,Tuesday
STORE17,2/12/2014,2,1,Wednesday
STORE17,2/13/2014,2,1,Thursday
STORE17,2/14/2014,1,1,Friday
STORE17,2/15/2014,1,1,Saturday
STORE17,2/16/2014,0,1,Sunday
STORE17,2/17/2014,0,0,Monday
STORE17,2/18/2014,0,0,Tuesday
STORE17,2/19/2014,0,0,Wednesday
STORE17,2/20/2014,0,0,Thursday
STORE17,2/21/2014,1,0,Friday
STORE17,2/22/2014,0,0,Saturday
STORE17,2/23/2014,0,0,Sunday
STORE17,2/24/2014,1,0,Monday
STORE17,2/25/2014,0,0,Tuesday
STORE17,2/26/2014,0,0,Wednesday
STORE17,2/27/2014,0,0,Thursday
STORE17,2/28/2014,0,0,Friday
STORE17,3/1/2014,0,0,Saturday
STORE17,3/2/2014,0,0,Sunday
STORE17,3/3/2014,1,0,Monday
STORE17,3/4/2014,0,0,Tuesday
STORE17,3/5/2014,0,0,Wednesday
STORE17,3/6/2014,0,0,Thursday
STORE17,3/7/2014,0,0,Friday
STORE17,3/8/2014,0,0,Saturday
STORE17,3/9/2014,0,0,Sunday
STORE17,3/10/2014,0,0,Monday
STORE17,3/11/2014,0,0,Tuesday
STORE17,3/12/2014,0,0,Wednesday
STORE17,3/13/2014,0,0,Thursday
STORE17,3/14/2014,0,0,Friday
STORE17,3/15/2014,0,0,Saturday
STORE17,3/16/2014,0,0,Sunday
STORE17,3/17/2014,0,0,Monday
STORE17,3/18/2014,0,0,Tuesday
STORE17,3/19/2014,0,0,Wednesday
STORE17,3/20/2014,0,0,Thursday
STORE17,3/21/2014,0,0,Friday
STORE17,3/22/2014,1,0,Saturday
STORE17,3/23/2014,0,0,Sunday
STORE17,3/24/2014,0,1,Monday
STORE17,3/25/2014,2,1,Tuesday
STORE17,3/26/2014,5,1,Wednesday
STORE17,3/27/2014,1,1,Thursday
STORE17,3/28/2014,0,1,Friday
STORE17,3/29/2014,4,1,Saturday
STORE17,3/30/2014,0,1,Sunday
STORE17,3/31/2014,5,1,Monday
STORE17,4/1/2014,0,1,Tuesday
STORE17,4/2/2014,0,0,Wednesday
STORE17,4/3/2014,0,0,Thursday
STORE17,4/4/2014,0,0,Friday
STORE17,4/5/2014,0,0,Saturday
STORE17,4/6/2014,0,0,Sunday
STORE17,4/7/2014,0,0,Monday
STORE17,4/8/2014,1,0,Tuesday
STORE17,4/9/2014,0,0,Wednesday
STORE17,4/10/2014,0,0,Thursday
STORE17,4/11/2014,0,0,Friday
STORE17,4/12/2014,0,0,Saturday
STORE17,4/13/2014,0,0,Sunday
STORE17,4/14/2014,0,0,Monday
STORE17,4/15/2014,0,0,Tuesday
STORE17,4/16/2014,0,0,Wednesday
STORE17,4/17/2014,0,0,Thursday
STORE17,4/18/2014,0,0,Friday
STORE17,4/19/2014,0,0,Saturday
STORE17,4/20/2014,0,0,Sunday
STORE17,4/21/2014,0,0,Monday
STORE17,4/22/2014,0,0,Tuesday
STORE17,4/23/2014,0,0,Wednesday
STORE17,4/24/2014,0,0,Thursday
STORE17,4/25/2014,0,0,Friday
STORE17,4/26/2014,0,0,Saturday
STORE17,4/27/2014,0,0,Sunday
STORE17,4/28/2014,1,0,Monday
STORE17,4/29/2014,0,0,Tuesday
STORE17,4/30/2014,0,0,Wednesday
STORE17,5/1/2014,0,0,Thursday
STORE17,5/2/2014,0,0,Friday
STORE17,5/3/2014,0,0,Saturday
STORE17,5/4/2014,0,0,Sunday
STORE17,5/5/2014,0,0,Monday
STORE17,5/6/2014,1,0,Tuesday
STORE17,5/7/2014,0,0,Wednesday
STORE17,5/8/2014,0,0,Thursday
STORE17,5/9/2014,0,0,Friday
STORE17,5/10/2014,0,0,Saturday
STORE17,5/11/2014,0,0,Sunday
STORE17,5/12/2014,0,1,Monday
STORE17,5/13/2014,5,1,Tuesday
STORE17,5/14/2014,0,1,Wednesday
STORE17,5/15/2014,0,1,Thursday
STORE17,5/16/2014,3,1,Friday
STORE17,5/17/2014,2,1,Saturday
STORE17,5/18/2014,0,1,Sunday
STORE17,5/19/2014,0,1,Monday
STORE17,5/20/2014,5,1,Tuesday
STORE17,5/21/2014,2,1,Wednesday
STORE17,5/22/2014,3,1,Thursday
STORE17,5/23/2014,3,1,Friday
STORE17,5/24/2014,10,1,Saturday
STORE17,5/25/2014,0,1,Sunday
STORE17,5/26/2014,3,0,Monday
STORE17,5/27/2014,0,0,Tuesday
STORE17,5/28/2014,0,0,Wednesday
STORE17,5/29/2014,0,0,Thursday
STORE17,5/30/2014,0,0,Friday
STORE17,5/31/2014,0,0,Saturday
STORE17,6/1/2014,0,0,Sunday
STORE17,6/2/2014,0,0,Monday
STORE17,6/3/2014,0,0,Tuesday
STORE17,6/4/2014,0,0,Wednesday
STORE17,6/5/2014,0,0,Thursday
STORE17,6/6/2014,0,0,Friday
STORE17,6/7/2014,0,0,Saturday
STORE17,6/8/2014,0,0,Sunday
STORE17,6/9/2014,1,0,Monday
STORE17,6/10/2014,0,0,Tuesday
STORE17,6/11/2014,0,0,Wednesday
STORE17,6/12/2014,1,0,Thursday
STORE17,6/13/2014,0,0,Friday
STORE17,6/14/2014,0,0,Saturday
STORE17,6/15/2014,0,0,Sunday
STORE17,6/16/2014,1,0,Monday
STORE17,6/17/2014,0,0,Tuesday
STORE17,6/18/2014,0,0,Wednesday
STORE17,6/19/2014,0,0,Thursday
STORE17,6/20/2014,1,0,Friday
STORE17,6/21/2014,0,0,Saturday
STORE17,6/22/2014,0,0,Sunday
STORE17,6/23/2014,0,0,Monday
STORE17,6/24/2014,0,1,Tuesday
STORE17,6/25/2014,1,1,Wednesday
STORE17,6/26/2014,1,1,Thursday
STORE17,6/27/2014,4,1,Friday
STORE17,6/28/2014,4,1,Saturday
STORE17,6/29/2014,0,1,Sunday
STORE17,6/30/2014,3,1,Monday
STORE17,7/1/2014,8,1,Tuesday
STORE17,7/2/2014,0,1,Wednesday
STORE17,7/3/2014,2,0,Thursday
STORE17,7/4/2014,2,0,Friday
STORE17,7/5/2014,0,0,Saturday
STORE17,7/6/2014,0,0,Sunday
STORE17,7/7/2014,0,0,Monday
STORE17,7/8/2014,1,0,Tuesday
STORE17,7/9/2014,0,0,Wednesday
STORE17,7/10/2014,1,0,Thursday
STORE17,7/11/2014,0,0,Friday
STORE17,7/12/2014,1,0,Saturday
STORE17,7/13/2014,0,0,Sunday
STORE17,7/14/2014,2,0,Monday
STORE17,7/15/2014,0,0,Tuesday
STORE17,7/16/2014,0,0,Wednesday
STORE17,7/17/2014,0,0,Thursday
STORE17,7/18/2014,1,0,Friday
STORE17,7/19/2014,1,0,Saturday
STORE17,7/20/2014,0,0,Sunday
STORE17,7/21/2014,1,0,Monday
STORE17,7/22/2014,0,0,Tuesday
STORE17,7/23/2014,0,0,Wednesday
STORE17,7/24/2014,0,0,Thursday
STORE17,7/25/2014,0,0,Friday
STORE17,7/26/2014,1,0,Saturday
STORE17,7/27/2014,0,0,Sunday
STORE17,7/28/2014,0,0,Monday
STORE17,7/29/2014,7,1,Tuesday
STORE17,7/30/2014,6,1,Wednesday
STORE17,7/31/2014,1,1,Thursday
STORE17,8/1/2014,3,1,Friday
STORE17,8/2/2014,8,1,Saturday
STORE17,8/3/2014,0,1,Sunday
STORE17,8/4/2014,3,1,Monday
STORE17,8/5/2014,2,1,Tuesday
STORE17,8/6/2014,0,0,Wednesday
STORE17,8/7/2014,0,0,Thursday
STORE17,8/8/2014,0,0,Friday
STORE17,8/9/2014,1,0,Saturday
STORE17,8/10/2014,0,0,Sunday
STORE17,8/11/2014,0,0,Monday
STORE17,8/12/2014,2,0,Tuesday
STORE17,8/13/2014,0,0,Wednesday
STORE17,8/14/2014,0,0,Thursday
STORE17,8/15/2014,0,0,Friday
STORE17,8/16/2014,2,0,Saturday
STORE17,8/17/2014,0,0,Sunday
STORE17,8/18/2014,1,0,Monday
STORE17,8/19/2014,1,0,Tuesday
STORE17,8/20/2014,1,0,Wednesday
STORE17,8/21/2014,0,0,Thursday
STORE17,8/22/2014,0,0,Friday
STORE17,8/23/2014,1,0,Saturday
STORE17,8/24/2014,0,0,Sunday
STORE17,8/25/2014,0,0,Monday
STORE17,8/26/2014,3,0,Tuesday
STORE17,8/27/2014,0,0,Wednesday
STORE17,8/28/2014,1,0,Thursday
STORE17,8/29/2014,0,0,Friday
STORE17,8/30/2014,0,0,Saturday
STORE17,8/31/2014,0,0,Sunday
STORE17,9/1/2014,0,0,Monday
STORE17,9/2/2014,0,0,Tuesday
STORE17,9/3/2014,18,0,Wednesday
STORE17,9/4/2014,4,0,Thursday
STORE17,9/5/2014,22,0,Friday
STORE17,9/6/2014,11,0,Saturday
STORE17,9/7/2014,0,0,Sunday
STORE17,9/8/2014,0,0,Monday
STORE17,9/9/2014,0,0,Tuesday
STORE17,9/10/2014,5,0,Wednesday
STORE17,9/11/2014,0,0,Thursday
STORE17,9/12/2014,2,0,Friday
STORE17,9/13/2014,12,0,Saturday
STORE17,9/14/2014,0,0,Sunday
STORE17,9/15/2014,0,0,Monday
STORE17,9/16/2014,1,0,Tuesday
STORE17,9/17/2014,2,0,Wednesday
STORE17,9/18/2014,0,0,Thursday
STORE17,9/19/2014,0,0,Friday
STORE17,9/20/2014,1,0,Saturday
STORE17,9/21/2014,0,0,Sunday
STORE17,9/22/2014,0,0,Monday
STORE17,9/23/2014,0,0,Tuesday
STORE17,9/24/2014,0,0,Wednesday
STORE17,9/25/2014,0,0,Thursday
STORE17,9/26/2014,0,0,Friday
STORE17,9/27/2014,0,0,Saturday
STORE17,9/28/2014,0,0,Sunday
STORE17,9/29/2014,1,0,Monday
STORE17,9/30/2014,0,0,Tuesday
STORE17,10/1/2014,0,0,Wednesday
STORE17,10/2/2014,0,0,Thursday
STORE17,10/3/2014,0,0,Friday
STORE17,10/4/2014,0,0,Saturday
STORE17,10/5/2014,0,0,Sunday
STORE17,10/6/2014,1,1,Monday
STORE17,10/7/2014,16,1,Tuesday
STORE17,10/8/2014,5,1,Wednesday
STORE17,10/9/2014,10,1,Thursday
STORE17,10/10/2014,19,1,Friday
STORE17,10/11/2014,18,1,Saturday
STORE17,10/12/2014,0,1,Sunday
STORE17,10/13/2014,13,1,Monday
STORE17,10/14/2014,3,1,Tuesday
STORE17,10/15/2014,0,0,Wednesday
STORE17,10/16/2014,0,0,Thursday
STORE17,10/17/2014,0,0,Friday
STORE17,10/18/2014,0,0,Saturday
STORE17,10/19/2014,0,0,Sunday
STORE17,10/20/2014,0,0,Monday
STORE17,10/21/2014,0,0,Tuesday
STORE17,10/22/2014,0,0,Wednesday
STORE17,10/23/2014,0,0,Thursday
STORE17,10/24/2014,0,0,Friday
STORE17,10/25/2014,2,0,Saturday
STORE17,10/26/2014,0,0,Sunday
STORE17,10/27/2014,0,0,Monday
STORE17,10/28/2014,0,0,Tuesday
STORE17,10/29/2014,0,0,Wednesday
STORE17,10/30/2014,1,0,Thursday
STORE17,10/31/2014,0,0,Friday
STORE17,11/1/2014,1,0,Saturday
STORE17,11/2/2014,0,0,Sunday
STORE17,11/3/2014,0,0,Monday
STORE17,11/4/2014,1,0,Tuesday
STORE17,11/5/2014,0,0,Wednesday
STORE17,11/6/2014,0,0,Thursday
STORE17,11/7/2014,0,0,Friday
STORE17,11/8/2014,0,0,Saturday
STORE17,11/9/2014,0,0,Sunday
STORE17,11/10/2014,0,0,Monday
STORE17,11/11/2014,0,0,Tuesday
STORE17,11/12/2014,0,0,Wednesday
STORE17,11/13/2014,0,0,Thursday
STORE17,11/14/2014,0,0,Friday
STORE17,11/15/2014,1,0,Saturday
STORE17,11/16/2014,0,0,Sunday
STORE17,11/17/2014,0,0,Monday
STORE17,11/18/2014,0,0,Tuesday
STORE17,11/19/2014,0,0,Wednesday
STORE17,11/20/2014,0,0,Thursday
STORE17,11/21/2014,0,0,Friday
STORE17,11/22/2014,0,0,Saturday
STORE17,11/23/2014,0,0,Sunday
STORE17,11/24/2014,0,0,Monday
STORE17,11/25/2014,0,0,Tuesday
STORE17,11/26/2014,0,0,Wednesday
STORE17,11/27/2014,0,0,Thursday
STORE17,11/28/2014,0,0,Friday
STORE17,11/29/2014,1,0,Saturday
STORE17,11/30/2014,0,0,Sunday
STORE17,12/1/2014,2,0,Monday
STORE17,12/2/2014,1,0,Tuesday
STORE17,12/3/2014,0,0,Wednesday
STORE17,12/4/2014,0,0,Thursday
STORE17,12/5/2014,0,0,Friday
STORE17,12/6/2014,0,0,Saturday
STORE17,12/7/2014,0,0,Sunday
STORE17,12/8/2014,0,0,Monday
STORE17,12/9/2014,0,0,Tuesday
STORE17,12/10/2014,0,0,Wednesday
STORE17,12/11/2014,0,0,Thursday
STORE17,12/12/2014,0,0,Friday
STORE17,12/13/2014,1,0,Saturday
STORE17,12/14/2014,0,0,Sunday
STORE17,12/15/2014,0,0,Monday
STORE17,12/16/2014,0,0,Tuesday
STORE17,12/17/2014,2,0,Wednesday
STORE17,12/18/2014,0,0,Thursday
STORE17,12/19/2014,0,0,Friday
STORE17,12/20/2014,0,0,Saturday
STORE17,12/21/2014,0,0,Sunday
STORE17,12/22/2014,0,0,Monday
STORE17,12/23/2014,1,0,Tuesday
STORE17,12/24/2014,0,0,Wednesday
STORE17,12/25/2014,0,0,Thursday
STORE17,12/26/2014,7,0,Friday
STORE17,12/27/2014,2,0,Saturday
STORE17,12/28/2014,3,0,Sunday
STORE17,12/29/2014,11,0,Monday
STORE17,12/30/2014,8,0,Tuesday
STORE17,12/31/2014,7,0,Wednesday
STORE17,1/1/2015,0,0,Thursday
STORE17,1/2/2015,17,0,Friday
STORE17,1/3/2015,12,0,Saturday
STORE17,1/4/2015,0,0,Sunday
STORE17,1/5/2015,8,0,Monday
STORE17,1/6/2015,20,0,Tuesday
STORE17,1/7/2015,21,0,Wednesday
STORE17,1/8/2015,6,0,Thursday
STORE17,1/9/2015,6,0,Friday
STORE17,1/10/2015,25,0,Saturday
STORE17,1/11/2015,0,0,Sunday
STORE17,1/12/2015,2,0,Monday
STORE17,1/13/2015,0,0,Tuesday
STORE17,1/14/2015,0,0,Wednesday
STORE17,1/15/2015,0,0,Thursday
STORE17,1/16/2015,0,0,Friday
STORE17,1/17/2015,0,0,Saturday
STORE17,1/18/2015,0,0,Sunday
STORE17,1/19/2015,0,0,Monday
STORE17,1/20/2015,1,0,Tuesday
STORE17,1/21/2015,0,0,Wednesday
STORE17,1/22/2015,0,0,Thursday
STORE17,1/23/2015,0,0,Friday
STORE17,1/24/2015,0,0,Saturday
STORE17,1/25/2015,0,0,Sunday
STORE17,1/26/2015,0,0,Monday
STORE17,1/27/2015,0,0,Tuesday
STORE17,1/28/2015,0,0,Wednesday
STORE17,1/29/2015,1,0,Thursday
STORE17,1/30/2015,0,0,Friday
STORE17,1/31/2015,0,0,Saturday
STORE17,2/1/2015,0,0,Sunday
STORE17,2/2/2015,0,1,Monday
STORE17,2/3/2015,1,1,Tuesday
STORE17,2/4/2015,2,1,Wednesday
STORE17,2/5/2015,6,1,Thursday
STORE17,2/6/2015,2,1,Friday
STORE17,2/7/2015,7,1,Saturday
STORE17,2/8/2015,0,1,Sunday
STORE17,2/9/2015,3,1,Monday
STORE17,2/10/2015,0,1,Tuesday
STORE17,2/11/2015,1,1,Wednesday
STORE17,2/12/2015,1,0,Thursday
STORE17,2/13/2015,0,0,Friday
STORE17,2/14/2015,1,0,Saturday
STORE17,2/15/2015,0,0,Sunday
STORE17,2/16/2015,0,0,Monday
STORE17,2/17/2015,0,0,Tuesday
STORE17,2/18/2015,0,0,Wednesday
STORE17,2/19/2015,0,0,Thursday
STORE17,2/20/2015,0,0,Friday
STORE17,2/21/2015,0,0,Saturday
STORE17,2/22/2015,0,0,Sunday
STORE17,2/23/2015,0,0,Monday
STORE17,2/24/2015,0,0,Tuesday
STORE17,2/25/2015,0,0,Wednesday
STORE17,2/26/2015,0,0,Thursday
STORE17,2/27/2015,1,0,Friday
STORE17,2/28/2015,0,0,Saturday
STORE17,3/1/2015,0,0,Sunday
STORE17,3/2/2015,1,1,Monday
STORE17,3/3/2015,8,1,Tuesday
STORE17,3/4/2015,3,1,Wednesday
STORE17,3/5/2015,6,1,Thursday
STORE17,3/6/2015,8,1,Friday
STORE17,3/7/2015,10,1,Saturday
STORE17,3/8/2015,0,1,Sunday
STORE17,3/9/2015,6,1,Monday
STORE17,3/10/2015,8,1,Tuesday
STORE17,3/11/2015,2,0,Wednesday
STORE17,3/12/2015,0,0,Thursday
STORE17,3/13/2015,0,0,Friday
STORE17,3/14/2015,1,0,Saturday
STORE17,3/15/2015,0,0,Sunday
STORE17,3/16/2015,0,0,Monday
STORE17,3/17/2015,0,0,Tuesday
STORE17,3/18/2015,0,0,Wednesday
STORE17,3/19/2015,1,0,Thursday
STORE17,3/20/2015,0,0,Friday
STORE17,3/21/2015,1,0,Saturday
STORE17,3/22/2015,0,0,Sunday
STORE17,3/23/2015,1,0,Monday
STORE17,3/24/2015,1,0,Tuesday
STORE17,3/25/2015,0,0,Wednesday
STORE17,3/26/2015,0,0,Thursday
STORE17,3/27/2015,0,0,Friday
STORE17,3/28/2015,2,0,Saturday
STORE17,3/29/2015,0,0,Sunday
STORE17,3/30/2015,0,0,Monday
STORE17,3/31/2015,0,0,Tuesday
STORE17,4/1/2015,0,0,Wednesday
STORE17,4/2/2015,1,0,Thursday
STORE17,4/3/2015,1,0,Friday
STORE17,4/4/2015,2,0,Saturday
STORE17,4/5/2015,0,0,Sunday
STORE17,4/6/2015,2,0,Monday
STORE17,4/7/2015,3,0,Tuesday
STORE17,4/8/2015,0,0,Wednesday
STORE17,4/9/2015,0,0,Thursday
STORE17,4/10/2015,0,0,Friday
STORE17,4/11/2015,1,0,Saturday
STORE17,4/12/2015,0,0,Sunday
STORE17,4/13/2015,1,0,Monday
STORE17,4/14/2015,1,0,Tuesday
STORE17,4/15/2015,1,0,Wednesday
STORE17,4/16/2015,0,0,Thursday
STORE17,4/17/2015,1,0,Friday
STORE17,4/18/2015,0,0,Saturday
STORE17,4/19/2015,0,0,Sunday
STORE17,4/20/2015,1,0,Monday
STORE17,4/21/2015,0,0,Tuesday
STORE17,4/22/2015,0,0,Wednesday
STORE17,4/23/2015,0,0,Thursday
STORE17,4/24/2015,0,0,Friday
STORE17,4/25/2015,0,0,Saturday
STORE17,4/26/2015,0,0,Sunday
STORE17,4/27/2015,0,0,Monday
STORE17,4/28/2015,0,0,Tuesday
STORE17,4/29/2015,0,0,Wednesday
STORE17,4/30/2015,0,0,Thursday
STORE17,5/1/2015,0,0,Friday
STORE17,5/2/2015,0,0,Saturday
STORE17,5/3/2015,0,0,Sunday
STORE17,5/4/2015,0,0,Monday
STORE17,5/5/2015,0,0,Tuesday
STORE17,5/6/2015,0,0,Wednesday
STORE17,5/7/2015,1,0,Thursday
STORE17,5/8/2015,0,0,Friday
STORE17,5/9/2015,0,0,Saturday
STORE17,5/10/2015,0,0,Sunday
STORE17,5/11/2015,0,0,Monday
STORE17,5/12/2015,1,0,Tuesday
STORE17,5/13/2015,0,0,Wednesday
STORE17,5/14/2015,2,0,Thursday
STORE17,5/15/2015,0,0,Friday
STORE17,5/16/2015,0,0,Saturday
STORE17,5/17/2015,0,0,Sunday
STORE17,5/18/2015,0,0,Monday
STORE17,5/19/2015,0,0,Tuesday
STORE17,5/20/2015,0,0,Wednesday
STORE17,5/21/2015,0,0,Thursday
STORE17,5/22/2015,0,0,Friday
STORE17,5/23/2015,2,0,Saturday
STORE17,5/24/2015,0,0,Sunday
STORE17,5/25/2015,0,0,Monday
STORE17,5/26/2015,0,0,Tuesday
STORE17,5/27/2015,1,0,Wednesday
STORE17,5/28/2015,0,0,Thursday
STORE17,5/29/2015,0,0,Friday
STORE17,5/30/2015,2,0,Saturday
STORE17,5/31/2015,0,0,Sunday
STORE17,6/1/2015,1,0,Monday
STORE17,6/2/2015,0,0,Tuesday
STORE17,6/3/2015,0,0,Wednesday
STORE17,6/4/2015,0,0,Thursday
STORE17,6/5/2015,0,0,Friday
STORE17,6/6/2015,0,0,Saturday
STORE17,6/7/2015,0,0,Sunday
STORE17,6/8/2015,0,0,Monday
STORE17,6/9/2015,0,0,Tuesday
STORE17,6/10/2015,0,0,Wednesday
STORE17,6/11/2015,0,0,Thursday
STORE17,6/12/2015,0,0,Friday
STORE17,6/13/2015,0,0,Saturday
STORE17,6/14/2015,0,0,Sunday
STORE17,6/15/2015,0,0,Monday
STORE17,6/16/2015,0,0,Tuesday
STORE17,6/17/2015,1,0,Wednesday
STORE17,6/18/2015,0,0,Thursday
STORE17,6/19/2015,0,0,Friday
STORE17,6/20/2015,0,0,Saturday
STORE17,6/21/2015,0,0,Sunday
STORE17,6/22/2015,3,0,Monday
STORE17,6/23/2015,4,1,Tuesday
STORE17,6/24/2015,2,1,Wednesday
STORE17,6/25/2015,1,1,Thursday
STORE17,6/26/2015,1,1,Friday
STORE17,6/27/2015,4,1,Saturday
STORE17,6/28/2015,0,1,Sunday
STORE17,6/29/2015,0,1,Monday
STORE17,6/30/2015,0,0,Tuesday
STORE17,7/1/2015,0,0,Wednesday
STORE17,7/2/2015,0,0,Thursday
STORE17,7/3/2015,1,0,Friday
STORE17,7/4/2015,0,0,Saturday
STORE17,7/5/2015,0,0,Sunday
STORE17,7/6/2015,0,0,Monday
STORE17,7/7/2015,1,0,Tuesday
STORE17,7/8/2015,0,0,Wednesday
STORE17,7/9/2015,0,0,Thursday
STORE17,7/10/2015,0,0,Friday
STORE17,7/11/2015,3,0,Saturday
STORE17,7/12/2015,0,0,Sunday
STORE17,7/13/2015,0,0,Monday
STORE17,7/14/2015,0,0,Tuesday
STORE17,7/15/2015,0,0,Wednesday
STORE17,7/16/2015,0,0,Thursday
STORE17,7/17/2015,0,0,Friday
STORE17,7/18/2015,0,0,Saturday
STORE17,7/19/2015,0,0,Sunday
STORE17,7/20/2015,0,0,Monday
STORE17,7/21/2015,0,0,Tuesday
STORE17,7/22/2015,0,0,Wednesday
STORE17,7/23/2015,0,0,Thursday
STORE17,7/24/2015,0,0,Friday
STORE17,7/25/2015,1,0,Saturday
STORE17,7/26/2015,0,0,Sunday
STORE17,7/27/2015,0,0,Monday
STORE17,7/28/2015,0,0,Tuesday
STORE17,7/29/2015,0,0,Wednesday
STORE17,7/30/2015,0,0,Thursday
STORE17,7/31/2015,0,0,Friday
STORE18,1/8/2014,3,1,Wednesday
STORE18,1/9/2014,3,1,Thursday
STORE18,1/10/2014,8,1,Friday
STORE18,1/11/2014,11,1,Saturday
STORE18,1/12/2014,0,1,Sunday
STORE18,1/13/2014,0,0,Monday
STORE18,1/14/2014,0,0,Tuesday
STORE18,1/15/2014,0,0,Wednesday
STORE18,1/16/2014,0,0,Thursday
STORE18,1/17/2014,0,0,Friday
STORE18,1/18/2014,1,0,Saturday
STORE18,1/19/2014,0,0,Sunday
STORE18,1/20/2014,0,0,Monday
STORE18,1/21/2014,0,0,Tuesday
STORE18,1/22/2014,0,0,Wednesday
STORE18,1/23/2014,0,0,Thursday
STORE18,1/24/2014,0,0,Friday
STORE18,1/25/2014,0,0,Saturday
STORE18,1/26/2014,0,0,Sunday
STORE18,1/27/2014,0,0,Monday
STORE18,1/28/2014,0,1,Tuesday
STORE18,1/29/2014,1,1,Wednesday
STORE18,1/30/2014,3,1,Thursday
STORE18,1/31/2014,4,1,Friday
STORE18,2/1/2014,2,1,Saturday
STORE18,2/2/2014,0,1,Sunday
STORE18,2/3/2014,1,1,Monday
STORE18,2/4/2014,0,1,Tuesday
STORE18,2/5/2014,4,1,Wednesday
STORE18,2/6/2014,4,1,Thursday
STORE18,2/7/2014,10,1,Friday
STORE18,2/8/2014,5,1,Saturday
STORE18,2/9/2014,0,1,Sunday
STORE18,2/10/2014,2,1,Monday
STORE18,2/11/2014,0,1,Tuesday
STORE18,2/12/2014,0,1,Wednesday
STORE18,2/13/2014,0,1,Thursday
STORE18,2/14/2014,2,1,Friday
STORE18,2/15/2014,0,1,Saturday
STORE18,2/16/2014,0,1,Sunday
STORE18,2/17/2014,0,0,Monday
STORE18,2/18/2014,0,0,Tuesday
STORE18,2/19/2014,0,0,Wednesday
STORE18,2/20/2014,0,0,Thursday
STORE18,2/21/2014,0,0,Friday
STORE18,2/22/2014,1,0,Saturday
STORE18,2/23/2014,0,0,Sunday
STORE18,2/24/2014,0,0,Monday
STORE18,2/25/2014,0,0,Tuesday
STORE18,2/26/2014,0,0,Wednesday
STORE18,2/27/2014,0,0,Thursday
STORE18,2/28/2014,2,0,Friday
STORE18,3/1/2014,0,0,Saturday
STORE18,3/2/2014,0,0,Sunday
STORE18,3/3/2014,0,0,Monday
STORE18,3/4/2014,1,0,Tuesday
STORE18,3/5/2014,0,0,Wednesday
STORE18,3/6/2014,0,0,Thursday
STORE18,3/7/2014,0,0,Friday
STORE18,3/8/2014,0,0,Saturday
STORE18,3/9/2014,0,0,Sunday
STORE18,3/10/2014,0,0,Monday
STORE18,3/11/2014,1,0,Tuesday
STORE18,3/12/2014,0,0,Wednesday
STORE18,3/13/2014,1,0,Thursday
STORE18,3/14/2014,0,0,Friday
STORE18,3/15/2014,0,0,Saturday
STORE18,3/16/2014,0,0,Sunday
STORE18,3/17/2014,0,0,Monday
STORE18,3/18/2014,0,0,Tuesday
STORE18,3/19/2014,0,0,Wednesday
STORE18,3/20/2014,0,0,Thursday
STORE18,3/21/2014,1,0,Friday
STORE18,3/22/2014,0,0,Saturday
STORE18,3/23/2014,0,0,Sunday
STORE18,3/24/2014,0,1,Monday
STORE18,3/25/2014,0,1,Tuesday
STORE18,3/26/2014,0,1,Wednesday
STORE18,3/27/2014,0,1,Thursday
STORE18,3/28/2014,1,1,Friday
STORE18,3/29/2014,0,1,Saturday
STORE18,3/30/2014,0,1,Sunday
